agent,chain,job_id,global_iter,loss,val,rew,entropy_coef,abc,abc_coef,sr,valid_goals,invalid_goals,avg_xy,max_xy,avg_z,ik_fail_rate,not_moved_frac
alice,0,28830260,217,0.1314,0.6841,3.8212,0.1028,,,,438,208,0.228,0.994,0.013,0.04,0.28792569659442724
alice,0,28830260,218,0.1465,0.6979,3.5946,0.1021,,,,451,198,0.242,1.093,0.014,0.044,0.2711864406779661
alice,0,28830260,219,0.083,0.6757,3.4516,0.1014,,,,434,212,0.216,1.135,0.014,0.034,0.2786377708978328
alice,0,28830260,220,0.1451,0.6231,4.1258,0.1007,,,,444,224,0.226,1.297,0.014,0.042,0.2949101796407186
alice,0,28830260,221,0.1201,0.696,3.288,0.1,,,,413,224,0.21,1.082,0.013,0.038,0.3218210361067504
alice,0,28830260,222,0.1642,0.7158,4.0611,0.0994,,,,460,188,0.234,1.237,0.014,0.042,0.23765432098765432
alice,0,28830260,223,0.1109,0.6353,3.5366,0.0987,,,,420,238,0.208,1.086,0.014,0.041,0.31762917933130697
alice,0,28830260,224,0.126,0.6149,3.5266,0.0981,,,,432,241,0.211,1.204,0.014,0.04,0.3298662704309064
alice,0,28830260,225,0.0767,0.6525,3.5774,0.0974,,,,414,246,0.197,1.199,0.014,0.041,0.32727272727272727
alice,0,28830260,226,0.0974,0.6702,3.8101,0.0968,,,,437,233,0.218,1.204,0.014,0.031,0.3
alice,0,28830260,227,0.1332,0.6902,3.3737,0.0962,,,,435,229,0.216,1.128,0.014,0.035,0.29668674698795183
alice,0,28830260,228,0.0744,0.7356,3.773,0.0956,,,,440,207,0.214,1.19,0.014,0.047,0.29057187017001546
alice,0,28830260,229,0.1333,0.609,3.0526,0.095,,,,434,231,0.209,1.102,0.014,0.046,0.3022556390977444
alice,0,28830260,230,0.0761,0.7029,3.3388,0.0944,,,,445,189,0.238,1.258,0.013,0.038,0.2744479495268139
alice,0,28830260,231,0.1202,0.6876,3.7988,0.0938,,,,426,230,0.217,1.219,0.014,0.044,0.31402439024390244
alice,0,28830260,232,0.1313,0.6074,3.2948,0.0932,,,,447,217,0.225,1.148,0.014,0.046,0.29066265060240964
alice,0,28830260,233,0.1179,0.6801,3.8623,0.0926,,,,435,199,0.25,1.352,0.014,0.04,0.2697160883280757
alice,0,28830260,234,0.1388,0.6909,3.9828,0.0921,,,,442,205,0.236,1.26,0.014,0.035,0.27202472952086554
alice,0,28830260,235,0.1446,0.695,3.6158,0.0915,,,,450,186,0.23,0.979,0.014,0.045,0.25943396226415094
alice,0,28830260,236,0.1063,0.6424,3.4848,0.091,,,,435,217,0.22,1.039,0.014,0.037,0.2898773006134969
alice,0,28830260,237,0.0745,0.71,3.6319,0.0904,,,,438,202,0.227,1.097,0.014,0.044,0.2640625
alice,0,28830260,238,0.143,0.7815,4.0209,0.0899,,,,432,182,0.235,1.129,0.014,0.032,0.254071661237785
alice,0,28830260,239,0.1441,0.7093,3.9948,0.0894,,,,445,211,0.251,1.149,0.014,0.033,0.25914634146341464
alice,0,28830260,240,0.1154,0.7658,4.6264,0.0888,,,,433,216,0.238,1.283,0.014,0.035,0.29892141756548535
alice,0,28830260,241,0.1481,0.7021,4.5988,0.0883,,,,424,244,0.217,1.22,0.014,0.035,0.3188622754491018
alice,0,28830260,242,0.1263,0.6883,4.6453,0.0878,,,,434,262,0.213,1.406,0.014,0.036,0.3275862068965517
alice,0,28830260,243,0.1137,0.6755,4.0289,0.0873,,,,440,225,0.235,1.234,0.014,0.034,0.3007518796992481
alice,0,28830260,244,0.1585,0.6495,4.0854,0.0868,,,,427,235,0.218,1.146,0.014,0.039,0.29154078549848944
alice,0,28830260,245,0.1056,0.6541,3.8521,0.0863,,,,433,226,0.223,1.348,0.014,0.035,0.30197268588770865
alice,0,28830260,246,0.1583,0.6918,4.2788,0.0859,,,,428,241,0.204,0.944,0.015,0.032,0.31689088191330345
alice,0,28830260,247,0.1154,0.7186,3.8254,0.0854,,,,451,216,0.231,1.057,0.014,0.039,0.2818590704647676
alice,0,28830260,248,0.1437,0.6979,4.259,0.0849,,,,435,217,0.228,1.123,0.014,0.03,0.29754601226993865
alice,0,28830260,249,0.1143,0.697,3.9302,0.0845,,,,455,178,0.254,1.063,0.015,0.04,0.23854660347551343
alice,0,28830260,250,0.1376,0.7428,3.8652,0.1,,,,453,160,0.251,1.187,0.015,0.045,0.21859706362153344
alice,0,28830260,251,0.1511,0.6545,3.2281,0.1,,,,449,196,0.23,1.053,0.016,0.041,0.27286821705426356
alice,0,28830260,252,0.0785,0.6768,4.0955,0.1,,,,409,241,0.207,1.343,0.014,0.041,0.3292307692307692
alice,0,28830260,253,0.1667,0.7634,4.0359,0.1,,,,443,201,0.225,1.386,0.013,0.036,0.2701863354037267
alice,0,28830260,254,0.1249,0.7662,4.1598,0.1,,,,428,216,0.22,1.252,0.014,0.041,0.2888198757763975
alice,0,28830260,255,0.1376,0.7781,3.814,0.1,,,,447,198,0.228,1.17,0.014,0.034,0.2682170542635659
alice,0,28830260,256,0.1551,0.689,3.5132,0.1,,,,434,235,0.217,1.194,0.014,0.033,0.28699551569506726
alice,0,28830260,257,0.125,0.7075,3.7579,0.1,,,,454,194,0.26,1.339,0.014,0.036,0.2654320987654321
alice,0,28830260,258,0.1209,0.7803,4.3143,0.1,,,,442,206,0.24,1.332,0.015,0.037,0.2824074074074074
alice,0,28830260,259,0.103,0.8115,4.2926,0.1,,,,434,198,0.24,1.187,0.016,0.038,0.26582278481012656
alice,0,28830260,260,0.0971,0.7086,3.3737,0.1,,,,459,188,0.249,1.463,0.015,0.036,0.23647604327666152
alice,0,28830260,261,0.1565,0.7013,3.4475,0.1,,,,446,190,0.237,0.927,0.013,0.038,0.27672955974842767
alice,0,28830260,262,0.13,0.7621,3.3717,0.1,,,,429,192,0.225,1.387,0.015,0.038,0.2640901771336554
alice,0,28830260,263,0.1415,0.7479,3.9948,0.1,,,,426,208,0.224,1.406,0.015,0.037,0.2854889589905363
alice,0,28830260,264,0.1401,0.6491,3.5829,0.1,,,,438,253,0.212,1.025,0.015,0.041,0.32416787264833574
alice,0,28830260,265,0.0945,0.646,4.0,0.1,,,,409,273,0.199,1.083,0.015,0.034,0.3533724340175953
alice,0,28830260,266,0.1735,0.7028,3.738,0.1,,,,442,228,0.217,1.282,0.014,0.042,0.29402985074626864
alice,0,28830260,267,0.1115,0.7539,4.037,0.1,,,,450,183,0.243,1.265,0.015,0.042,0.2527646129541864
alice,0,28830260,268,0.1632,0.726,3.4503,0.1,,,,451,182,0.241,0.982,0.014,0.043,0.25118483412322273
alice,0,28830260,269,0.1173,0.7477,3.6042,0.1,,,,445,168,0.248,1.109,0.014,0.036,0.22838499184339314
alice,0,28830260,270,0.1593,0.7115,3.6364,0.1,,,,449,200,0.235,1.181,0.014,0.043,0.2542372881355932
alice,0,28830260,271,0.1204,0.7363,3.9176,0.1,,,,423,218,0.213,1.024,0.018,0.043,0.30265210608424337
alice,0,28830260,272,0.095,0.704,3.8306,0.1,,,,449,197,0.251,1.313,0.015,0.041,0.26625386996904027
alice,0,28830260,273,0.1953,0.7512,3.9789,0.1,,,,444,179,0.233,0.967,0.014,0.039,0.24398073836276082
alice,0,28830260,274,0.1117,0.6247,3.5952,0.1,,,,400,303,0.191,1.032,0.014,0.035,0.3783783783783784
alice,0,28830260,275,0.0957,0.6881,4.2176,0.1,,,,440,251,0.21,1.351,0.015,0.041,0.3140376266280753
alice,0,28830260,276,0.1442,0.7103,4.0941,0.1,,,,425,225,0.21,0.996,0.016,0.038,0.3076923076923077
alice,0,28830260,277,0.1351,0.6418,3.3846,0.1,,,,430,235,0.224,0.909,0.014,0.042,0.2992481203007519
alice,0,28830260,278,0.1512,0.6692,3.3333,0.1,,,,431,235,0.21,1.061,0.014,0.041,0.3048048048048048
alice,0,28830260,279,0.1193,0.7323,3.7989,0.1,,,,427,229,0.212,1.016,0.014,0.041,0.3155487804878049
alice,0,28830260,280,0.1332,0.5957,3.5366,0.1,,,,426,254,0.218,1.073,0.014,0.04,0.3323529411764706
alice,0,28830260,281,0.1111,0.659,2.8673,0.1,,,,432,231,0.214,1.151,0.014,0.044,0.31221719457013575
alice,0,28830260,282,0.1452,0.6389,3.9551,0.1,,,,418,257,0.208,1.04,0.015,0.038,0.3496296296296296
alice,0,28830260,283,0.134,0.6839,3.2021,0.1,,,,427,236,0.212,1.188,0.015,0.033,0.3137254901960784
alice,0,28830260,284,0.1038,0.7343,3.9785,0.1,,,,452,195,0.235,1.052,0.015,0.041,0.26275115919629055
alice,0,28830260,285,0.1193,0.7729,3.5408,0.1,,,,451,163,0.252,1.2,0.015,0.042,0.2296416938110749
alice,0,28830260,286,0.1645,0.7613,3.3284,0.1,,,,419,212,0.217,1.385,0.014,0.036,0.28526148969889065
alice,0,28830260,287,0.1234,0.6359,3.4033,0.1,,,,422,271,0.193,1.092,0.014,0.039,0.33766233766233766
alice,0,28830260,288,0.115,0.655,3.929,0.1,,,,423,264,0.198,1.013,0.014,0.043,0.33770014556040756
alice,0,28830260,289,0.1158,0.6923,4.0743,0.1,,,,423,254,0.204,1.096,0.014,0.042,0.33825701624815363
alice,0,28830260,290,0.1563,0.6906,3.5746,0.1,,,,427,263,0.203,1.164,0.014,0.043,0.3492753623188406
alice,0,28830260,291,0.0969,0.7551,3.6907,0.1,,,,452,182,0.243,1.157,0.015,0.044,0.25236593059936907
alice,0,28830260,292,0.1134,0.6944,3.4185,0.1,,,,439,197,0.237,1.451,0.016,0.047,0.25157232704402516
alice,0,28830260,293,0.1323,0.7573,3.754,0.1,,,,456,174,0.252,1.11,0.018,0.042,0.2492063492063492
alice,0,28830260,294,0.1381,0.6965,3.7456,0.1,,,,430,225,0.208,1.317,0.016,0.039,0.2916030534351145
alice,0,28830260,295,0.1306,0.6784,3.8976,0.1,,,,431,229,0.21,1.215,0.014,0.041,0.29545454545454547
alice,0,28830260,296,0.0947,0.6928,4.0298,0.1,,,,431,237,0.215,1.245,0.014,0.034,0.3143712574850299
alice,0,28830260,297,0.1425,0.6677,3.8,0.1,,,,428,237,0.216,1.135,0.014,0.039,0.3082706766917293
alice,0,28830260,298,0.1053,0.6808,3.9064,0.1,,,,441,212,0.218,1.488,0.016,0.044,0.28024502297090353
alice,0,28830260,299,0.113,0.635,3.4765,0.1,,,,434,241,0.219,1.238,0.015,0.041,0.3022222222222222
alice,0,28830260,300,0.1602,0.6975,4.131,0.1,,,,452,196,0.258,1.124,0.015,0.048,0.25771604938271603
alice,0,28830260,301,0.1101,0.7234,4.2805,0.1,,,,443,184,0.248,1.332,0.017,0.039,0.24720893141945774
alice,0,28830260,302,0.1261,0.6799,3.7719,0.1,,,,440,194,0.237,1.191,0.015,0.041,0.2618296529968454
alice,0,28830260,303,0.1462,0.7932,3.9154,0.1,,,,463,152,0.264,1.176,0.015,0.04,0.22439024390243903
alice,0,28830260,304,0.0992,0.7522,3.9778,0.1,,,,437,196,0.24,1.045,0.015,0.046,0.2685624012638231
alice,0,28830260,305,0.105,0.7149,3.9189,0.1,,,,425,208,0.241,1.435,0.015,0.039,0.28751974723538704
alice,0,28830260,306,0.1712,0.7733,4.2143,0.1,,,,446,202,0.249,1.166,0.015,0.043,0.27469135802469136
alice,0,28830260,307,0.1368,0.6792,3.8939,0.1,,,,447,218,0.243,1.302,0.015,0.039,0.27518796992481204
alice,0,28830260,308,0.0847,0.7562,3.6198,0.1,,,,436,195,0.222,0.998,0.016,0.04,0.27099841521394613
alice,0,28830260,309,0.1269,0.6807,3.6236,0.1,,,,436,240,0.218,1.085,0.014,0.044,0.3106508875739645
alice,0,28830260,310,0.1004,0.7219,3.7584,0.1,,,,431,211,0.219,1.003,0.014,0.044,0.29127725856697817
alice,0,28830260,311,0.1018,0.7265,3.8729,0.1,,,,442,203,0.236,1.179,0.014,0.041,0.2868217054263566
alice,0,28830260,312,0.12,0.6979,3.6034,0.1,,,,460,176,0.24,0.962,0.014,0.043,0.23113207547169812
alice,0,28830260,313,0.1474,0.6968,3.4598,0.1,,,,436,186,0.245,1.064,0.015,0.049,0.2604501607717042
alice,0,28830260,314,0.0859,0.6714,3.6477,0.1,,,,434,232,0.219,1.275,0.014,0.044,0.2987987987987988
alice,0,28830260,315,0.1478,0.7395,4.0106,0.1,,,,433,217,0.233,1.296,0.015,0.042,0.2953846153846154
alice,0,28830260,316,0.1079,0.7719,3.7822,0.1,,,,438,200,0.231,1.04,0.014,0.038,0.2774294670846395
alice,0,28830260,317,0.112,0.7545,3.8256,0.1,,,,452,187,0.254,1.474,0.015,0.041,0.2644757433489828
alice,0,28830260,318,0.1754,0.7606,4.0785,0.1,,,,456,177,0.239,1.521,0.014,0.036,0.2480252764612954
alice,0,28830260,319,0.1018,0.6788,3.7965,0.1,,,,414,258,0.213,0.961,0.015,0.035,0.32589285714285715
alice,0,28830260,320,0.1302,0.7454,4.2802,0.1,,,,430,241,0.224,1.414,0.014,0.05,0.31296572280178836
alice,0,28830260,321,0.149,0.7549,3.9031,0.1,,,,436,219,0.23,1.177,0.014,0.041,0.29465648854961835
alice,0,28830260,322,0.1661,0.7137,4.0649,0.1,,,,432,231,0.225,1.047,0.014,0.033,0.30015082956259426
alice,0,28830260,323,0.1436,0.7228,4.4124,0.1,,,,442,212,0.229,1.319,0.014,0.037,0.2798165137614679
alice,0,28830260,324,0.1131,0.7059,3.6811,0.1,,,,432,227,0.227,1.217,0.015,0.046,0.30804248861911987
alice,0,28830260,325,0.1274,0.7422,3.4527,0.1,,,,445,203,0.241,1.212,0.018,0.05,0.26851851851851855
alice,0,28830260,326,0.1629,0.7783,3.6786,0.1,,,,453,168,0.252,1.243,0.015,0.041,0.23510466988727857
alice,0,28830260,327,0.1032,0.7091,3.5492,0.1,,,,435,205,0.229,1.245,0.017,0.045,0.278125
alice,0,28830260,328,0.1086,0.7422,4.153,0.1,,,,444,212,0.229,0.92,0.015,0.049,0.2774390243902439
alice,0,28830260,329,0.1428,0.7618,3.5224,0.1,,,,447,172,0.262,1.219,0.015,0.044,0.23263327948303716
alice,0,28830260,330,0.1671,0.7719,4.0,0.1,,,,446,170,0.258,1.122,0.015,0.051,0.237012987012987
alice,0,28830260,331,0.1497,0.7295,4.1444,0.1,,,,442,198,0.236,1.211,0.015,0.041,0.271875
alice,0,28830260,332,0.1032,0.6758,3.6402,0.1,,,,448,214,0.223,1.238,0.014,0.049,0.2824773413897281
alice,0,28830260,333,0.1406,0.6879,3.5833,0.1,,,,451,189,0.232,1.144,0.014,0.039,0.25625
alice,0,28830260,334,0.1146,0.7385,3.743,0.1,,,,451,164,0.258,1.16,0.015,0.048,0.23252032520325203
alice,0,28830260,335,0.1214,0.7278,3.9318,0.1,,,,451,171,0.258,1.612,0.018,0.04,0.24758842443729903
alice,0,28830260,336,0.144,0.7155,3.2398,0.1,,,,446,191,0.257,1.286,0.014,0.04,0.25745682888540034
alice,0,28830260,337,0.1202,0.7083,4.3158,0.1,,,,457,159,0.259,1.564,0.014,0.034,0.2353896103896104
alice,0,28830260,338,0.1435,0.6667,3.5424,0.1,,,,443,187,0.245,1.084,0.015,0.037,0.2650793650793651
alice,0,28830260,339,0.1283,0.777,4.0567,0.1,,,,434,177,0.238,1.088,0.015,0.049,0.2520458265139116
alice,0,28830260,340,0.0938,0.6701,4.0843,0.1,,,,440,236,0.24,1.681,0.014,0.034,0.3032544378698225
alice,0,28830260,341,0.1103,0.7888,4.0052,0.1,,,,434,213,0.239,0.998,0.015,0.038,0.29520865533230295
alice,0,28830260,342,0.1125,0.757,3.9128,0.1,,,,463,189,0.258,1.098,0.015,0.035,0.2561349693251534
alice,0,28830260,343,0.1137,0.7472,3.8177,0.1,,,,451,164,0.273,1.026,0.015,0.04,0.22439024390243903
alice,0,28830260,344,0.1174,0.7156,3.6444,0.1,,,,449,182,0.26,1.212,0.014,0.041,0.2519809825673534
alice,0,28830260,345,0.1381,0.7209,3.9364,0.1,,,,446,175,0.249,1.125,0.015,0.045,0.24154589371980675
alice,0,28830260,346,0.1483,0.6331,3.4819,0.1,,,,461,198,0.247,1.218,0.017,0.049,0.25796661608497723
alice,0,28830260,347,0.0712,0.7193,3.509,0.1,,,,448,172,0.247,1.396,0.015,0.051,0.23548387096774193
alice,0,28830260,348,0.1288,0.751,3.9535,0.1,,,,432,190,0.236,1.066,0.015,0.043,0.2540192926045016
alice,0,28830260,349,0.1083,0.7432,4.0221,0.1,,,,444,188,0.245,1.183,0.015,0.042,0.25949367088607594
alice,0,28830260,350,0.1638,0.7304,3.534,0.1,,,,455,172,0.262,1.367,0.014,0.039,0.23923444976076555
alice,0,28830260,351,0.0934,0.6911,3.1543,0.1,,,,430,211,0.228,1.232,0.014,0.041,0.28861154446177845
alice,0,28830260,352,0.0755,0.7541,3.6396,0.1,,,,440,196,0.237,1.217,0.014,0.041,0.28144654088050314
alice,0,28830260,353,0.1245,0.8763,3.9327,0.1,,,,458,142,0.283,1.037,0.016,0.043,0.20166666666666666
alice,0,28830260,354,0.1294,0.7634,3.9204,0.1,,,,455,170,0.257,1.022,0.017,0.04,0.2432
alice,0,28830260,355,0.1659,0.78,3.867,0.1,,,,449,176,0.243,1.252,0.014,0.041,0.2384
alice,0,28830260,356,0.1393,0.7261,4.0,0.1,,,,415,241,0.215,0.997,0.016,0.04,0.32926829268292684
alice,0,28830260,357,0.1107,0.661,3.6845,0.1,,,,426,267,0.207,1.198,0.014,0.051,0.32611832611832614
alice,0,28830260,358,0.1308,0.7493,3.9343,0.1,,,,444,230,0.227,1.216,0.014,0.043,0.3086053412462908
alice,0,28830260,359,0.102,0.7167,3.4694,0.1,,,,440,204,0.242,1.269,0.016,0.045,0.2686335403726708
alice,0,28830260,360,0.1296,0.745,3.5297,0.1,,,,454,168,0.262,1.372,0.015,0.046,0.22508038585209003
alice,0,28830260,361,0.0963,0.7646,3.5729,0.1,,,,449,197,0.254,1.07,0.015,0.047,0.26625386996904027
alice,0,28830260,362,0.1171,0.7705,3.6615,0.1,,,,454,176,0.258,1.122,0.014,0.045,0.24444444444444444
alice,0,28830260,363,0.1104,0.7215,3.9261,0.1,,,,446,190,0.251,1.262,0.015,0.038,0.25943396226415094
alice,0,28830260,364,0.1284,0.7378,3.5052,0.1,,,,437,202,0.244,1.231,0.015,0.039,0.2597809076682316
alice,0,28830260,365,0.1078,0.7393,3.545,0.1,,,,439,205,0.251,1.179,0.014,0.043,0.2732919254658385
alice,0,28830260,366,0.1628,0.8079,3.901,0.1,,,,442,186,0.249,1.065,0.015,0.042,0.25796178343949044
alice,0,28830260,367,0.1184,0.8295,4.068,0.1,,,,438,187,0.244,1.04,0.015,0.043,0.2512
alice,0,28830260,368,0.1681,0.7026,3.4845,0.1,,,,443,213,0.236,1.025,0.015,0.041,0.2804878048780488
alice,0,28830260,369,0.1226,0.723,3.5873,0.1,,,,450,184,0.258,1.105,0.014,0.041,0.2539432176656151
alice,0,28830260,370,0.126,0.8133,3.9381,0.1,,,,459,157,0.261,1.38,0.014,0.048,0.2288961038961039
alice,0,28830260,371,0.106,0.7079,3.2553,0.1,,,,446,185,0.258,1.221,0.016,0.048,0.25990491283676703
alice,0,28830260,372,0.1154,0.7769,4.1429,0.1,,,,461,158,0.267,1.509,0.015,0.047,0.2294022617124394
alice,0,28830260,373,0.1377,0.7764,3.7526,0.1,,,,447,163,0.256,1.09,0.014,0.043,0.22950819672131148
alice,0,28830260,374,0.1145,0.7273,4.0,0.1,,,,449,201,0.252,1.258,0.015,0.041,0.2692307692307692
alice,0,28830260,375,0.1026,0.7675,4.0378,0.1,,,,448,170,0.255,1.201,0.015,0.043,0.2297734627831715
alice,0,28830260,376,0.1606,0.748,4.0565,0.1,,,,458,176,0.264,1.287,0.017,0.045,0.2302839116719243
alice,0,28830260,377,0.1038,0.7735,3.967,0.1,,,,437,174,0.25,0.989,0.014,0.042,0.24386252045826515
alice,0,28830260,378,0.1359,0.6899,3.6283,0.1,,,,451,192,0.264,1.158,0.015,0.047,0.24727838258164853
alice,0,28830260,379,0.1347,0.7653,4.0524,0.1,,,,459,145,0.285,1.463,0.016,0.04,0.2052980132450331
alice,0,28830260,380,0.1342,0.7485,3.9337,0.1,,,,448,190,0.26,1.06,0.015,0.045,0.26332288401253917
alice,0,28830260,381,0.1375,0.7168,3.634,0.1,,,,439,212,0.242,1.093,0.015,0.052,0.3010752688172043
alice,0,28830260,382,0.1433,0.7025,3.4822,0.1,,,,455,179,0.268,1.29,0.015,0.045,0.2476340694006309
alice,0,28830260,383,0.1379,0.7536,3.6373,0.1,,,,450,157,0.263,1.309,0.014,0.037,0.21252059308072488
alice,0,28830260,384,0.1733,0.7051,3.788,0.1,,,,442,194,0.254,1.146,0.016,0.042,0.27358490566037735
alice,0,28830260,385,0.1273,0.7485,4.2842,0.1,,,,451,180,0.255,1.275,0.014,0.039,0.24564183835182252
alice,0,28830260,386,0.1522,0.7059,3.5426,0.1,,,,435,211,0.242,1.263,0.015,0.04,0.28328173374613
alice,0,28830260,387,0.1343,0.725,3.7016,0.1,,,,458,184,0.252,1.201,0.015,0.045,0.26635514018691586
alice,0,28830260,388,0.1556,0.759,3.3838,0.1,,,,433,200,0.238,1.342,0.015,0.044,0.27330173775671407
alice,0,28830260,389,0.1143,0.8052,4.2857,0.1,,,,437,187,0.247,1.145,0.015,0.044,0.2532051282051282
alice,0,28830260,390,0.1727,0.684,3.6332,0.1,,,,450,207,0.245,1.15,0.015,0.038,0.2648401826484018
alice,0,28830260,391,0.1442,0.7541,3.4686,0.1,,,,450,185,0.247,1.007,0.015,0.035,0.25196850393700787
alice,0,28830260,392,0.1403,0.7571,3.8629,0.1,,,,461,159,0.243,1.172,0.015,0.042,0.21774193548387097
alice,0,28830260,393,0.1414,0.7339,3.7486,0.1,,,,442,181,0.241,1.104,0.014,0.042,0.23113964686998395
alice,0,28830260,394,0.1145,0.7564,3.7696,0.1,,,,459,166,0.257,1.057,0.014,0.035,0.224
alice,0,28830260,395,0.1381,0.7163,3.4426,0.1,,,,443,188,0.241,0.859,0.014,0.035,0.25673534072900156
alice,0,28830260,396,0.1468,0.6878,4.2346,0.1,,,,437,218,0.229,1.373,0.014,0.033,0.2885496183206107
alice,0,28830260,397,0.0869,0.6977,3.4637,0.1,,,,429,211,0.225,1.177,0.015,0.039,0.2859375
alice,0,28830260,398,0.1676,0.7225,3.9157,0.1,,,,429,202,0.238,1.403,0.014,0.046,0.277337559429477
alice,0,28830260,399,0.1276,0.7027,4.2203,0.1,,,,427,241,0.221,1.434,0.014,0.038,0.3203592814371258
alice,0,28830260,400,0.0988,0.6732,4.0405,0.1,,,,453,228,0.223,1.409,0.015,0.042,0.29515418502202645
alice,0,28830260,401,0.1021,0.7345,3.7175,0.1,,,,424,221,0.24,1.239,0.015,0.051,0.28527131782945736
alice,0,28830260,402,0.1256,0.7648,3.4785,0.1,,,,457,174,0.258,1.206,0.015,0.046,0.2519809825673534
alice,0,28830260,403,0.1258,0.7578,3.7143,0.1,,,,457,174,0.263,1.245,0.014,0.039,0.24881141045958796
alice,0,28830260,404,0.1335,0.7334,3.9779,0.1,,,,444,173,0.261,1.039,0.014,0.045,0.24473257698541329
alice,0,28830260,405,0.1119,0.7355,3.8811,0.1,,,,449,179,0.245,1.16,0.015,0.039,0.25477707006369427
alice,0,28830260,406,0.1124,0.8188,3.75,0.1,,,,461,147,0.265,1.126,0.013,0.042,0.20230263157894737
alice,0,28830260,407,0.128,0.7842,3.3077,0.1,,,,457,150,0.281,1.21,0.014,0.036,0.22075782537067545
alice,0,28830260,408,0.1539,0.7808,3.8571,0.1,,,,435,185,0.258,1.286,0.014,0.038,0.25161290322580643
alice,0,28830260,409,0.1121,0.725,3.8528,0.1,,,,456,185,0.256,1.385,0.015,0.041,0.23712948517940718
alice,0,28830260,410,0.1112,0.7206,4.0773,0.1,,,,452,191,0.24,1.134,0.014,0.044,0.25194401244167963
alice,0,28830260,411,0.1275,0.7215,3.5978,0.1,,,,448,172,0.249,1.3,0.015,0.039,0.23225806451612904
alice,0,28830260,412,0.1562,0.7116,3.6648,0.1,,,,462,176,0.256,1.205,0.014,0.044,0.22884012539184953
alice,0,28830260,413,0.1067,0.7047,3.5249,0.1,,,,449,162,0.266,1.275,0.015,0.046,0.22913256955810146
alice,0,28830260,414,0.1121,0.7146,4.2367,0.1,,,,461,155,0.271,1.242,0.016,0.045,0.21753246753246752
alice,0,28830260,415,0.1246,0.6915,3.5284,0.1,,,,463,168,0.275,1.218,0.018,0.046,0.22820919175911253
alice,0,28830260,416,0.1251,0.6743,2.9719,0.1,,,,444,169,0.268,1.082,0.016,0.04,0.24469820554649266
alice,0,28830260,417,0.1103,0.7559,3.625,0.1,,,,445,174,0.256,1.193,0.014,0.046,0.2407108239095315
alice,0,28830260,418,0.1221,0.7815,3.9594,0.1,,,,460,160,0.264,1.28,0.016,0.042,0.21774193548387097
alice,0,28830260,419,0.1137,0.7546,3.6891,0.1,,,,445,172,0.252,0.999,0.016,0.043,0.24311183144246354
alice,0,28830260,420,0.124,0.7956,3.8691,0.1,,,,462,148,0.272,1.147,0.016,0.05,0.2098360655737705
alice,0,28830260,421,0.1357,0.8329,3.9845,0.1,,,,460,141,0.283,1.206,0.016,0.043,0.20133111480865223
alice,0,28830260,422,0.126,0.7517,3.7638,0.1,,,,460,151,0.261,1.341,0.015,0.048,0.2144026186579378
alice,0,28830260,423,0.1356,0.669,3.1094,0.1,,,,463,159,0.279,1.209,0.014,0.048,0.2170418006430868
alice,0,28830260,424,0.1304,0.721,3.2865,0.1,,,,446,155,0.265,1.232,0.016,0.04,0.22296173044925124
alice,0,28830260,425,0.1334,0.7419,3.8404,0.1,,,,460,166,0.258,1.108,0.015,0.043,0.2220447284345048
alice,0,28830260,426,0.116,0.736,3.5131,0.1,,,,450,165,0.263,1.145,0.015,0.041,0.22926829268292684
alice,0,28830260,427,0.1223,0.7436,4.2778,0.1,,,,459,161,0.28,1.152,0.015,0.037,0.22258064516129034
alice,0,28830260,428,0.1589,0.7894,4.2116,0.1,,,,460,147,0.28,1.292,0.016,0.039,0.20593080724876442
alice,0,28830260,429,0.1235,0.7879,4.0,0.1,,,,459,145,0.268,1.386,0.014,0.036,0.2119205298013245
alice,0,28830260,430,0.1468,0.7561,3.9529,0.1,,,,450,190,0.245,1.361,0.015,0.037,0.2578125
alice,0,28830260,431,0.1404,0.7486,3.7716,0.1,,,,466,151,0.274,1.153,0.015,0.042,0.2025931928687196
alice,0,28830260,432,0.1378,0.6957,3.2703,0.1,,,,469,156,0.272,1.057,0.015,0.04,0.1968
alice,0,28830260,433,0.1021,0.6625,3.2882,0.1,,,,445,180,0.261,1.089,0.014,0.048,0.2528
alice,0,28830260,434,0.1174,0.6952,3.9639,0.1,,,,456,167,0.264,0.964,0.015,0.041,0.22953451043338685
alice,0,28830260,435,0.1236,0.7484,3.815,0.1,,,,461,143,0.285,1.313,0.016,0.044,0.1986754966887417
alice,0,28830260,436,0.1084,0.7647,3.6154,0.1,,,,458,147,0.287,1.399,0.015,0.038,0.20165289256198346
alice,0,28830260,437,0.1019,0.7998,4.1989,0.1,,,,439,180,0.274,1.114,0.016,0.045,0.2520193861066236
alice,0,28830260,438,0.1249,0.8315,4.1333,0.1,,,,458,160,0.288,1.165,0.016,0.044,0.215210355987055
alice,0,28830260,439,0.1254,0.78,4.4185,0.1,,,,452,174,0.253,1.208,0.015,0.043,0.22523961661341854
alice,0,28830260,440,0.1447,0.6774,3.6704,0.1,,,,459,175,0.274,1.244,0.015,0.041,0.23817034700315456
alice,0,28830260,441,0.129,0.7663,3.7196,0.1,,,,459,139,0.269,1.029,0.015,0.047,0.1939799331103679
