agent,chain,job_id,global_iter,loss,val,rew,entropy_coef,abc,abc_coef,sr,valid_goals,invalid_goals,avg_xy,max_xy,avg_z
bob,2,28685279,3369,0.0192,0.2354,1.92,,-1.0299,0.385,0.2327,,,,,
bob,2,28685279,3370,0.0125,0.277,2.1,,-1.0236,0.3849,0.2329,,,,,
bob,2,28685279,3371,0.0124,0.2669,2.06,,-1.0189,0.3848,0.2334,,,,,
bob,2,28685279,3372,0.0148,0.2323,2.0,,-1.0133,0.3848,0.2337,,,,,
bob,2,28685279,3373,0.0062,0.1772,1.7999999999999998,,-1.0311,0.3847,0.2339,,,,,
bob,2,28685279,3374,0.0116,0.2065,1.28,,-1.0116,0.3846,0.2339,,,,,
bob,2,28685279,3375,0.0084,0.2281,1.92,,-1.0145,0.3845,0.2342,,,,,
bob,2,28685279,3376,0.0106,0.3374,2.26,,-1.0165,0.3844,0.2345,,,,,
bob,2,28685279,3377,0.0075,0.271,2.18,,-1.0167,0.3843,0.2347,,,,,
bob,2,28685279,3378,0.0101,0.2962,2.02,,-0.9987,0.3842,0.235,,,,,
bob,2,28685279,3379,0.0149,0.256,1.78,,-1.01,0.3842,0.235,,,,,
bob,2,28685279,3380,0.0131,0.3019,2.1,,-1.0242,0.3841,0.2349,,,,,
bob,2,28685279,3381,0.02,0.2504,2.06,,-1.0257,0.384,0.2351,,,,,
bob,2,28685279,3382,0.0168,0.2783,2.22,,-1.023,0.3839,0.2356,,,,,
bob,2,28685279,3383,0.0144,0.2728,1.9,,-1.0244,0.3838,0.2355,,,,,
bob,2,28685279,3384,0.0072,0.2931,2.22,,-1.0272,0.3837,0.2359,,,,,
bob,2,28685279,3385,0.0126,0.2268,2.32,,-1.0297,0.3836,0.236,,,,,
bob,2,28685279,3386,0.0093,0.2631,2.2399999999999998,,-1.0286,0.3836,0.236,,,,,
bob,2,28685279,3387,0.0138,0.2044,1.58,,-1.0234,0.3835,0.2358,,,,,
bob,2,28685279,3388,0.0159,0.2301,1.58,,-1.0257,0.3834,0.2358,,,,,
bob,2,28685279,3389,0.01,0.2381,2.26,,-1.037,0.3834,0.2356,,,,,
bob,2,28685279,3390,0.0227,0.3117,1.8800000000000001,,-1.0372,0.3833,0.2356,,,,,
bob,2,28685279,3391,0.0085,0.2257,1.7399999999999998,,-1.0318,0.3832,0.2357,,,,,
bob,2,28685279,3392,0.0146,0.268,1.72,,-1.0235,0.3832,0.2359,,,,,
bob,2,28685279,3393,0.019,0.2578,2.1399999999999997,,-1.0449,0.3831,0.2362,,,,,
bob,2,28685279,3394,0.0147,0.2266,1.8599999999999999,,-1.0322,0.3831,0.2361,,,,,
bob,2,28685279,3395,0.0109,0.2993,2.26,,-1.043,0.383,0.2364,,,,,
bob,2,28685279,3396,0.0112,0.2741,2.12,,-1.043,0.3829,0.2363,,,,,
bob,2,28685279,3397,0.0073,0.2749,2.02,,-1.0288,0.3829,0.2365,,,,,
bob,2,28685279,3398,0.0093,0.2182,1.54,,-1.0303,0.3828,0.236,,,,,
bob,2,28685279,3399,0.0099,0.3237,2.1999999999999997,,-1.0148,0.3828,0.2358,,,,,
bob,2,28685279,3400,0.0105,0.2301,1.8599999999999999,,-1.0264,0.3828,0.2357,,,,,
bob,2,28685279,3401,0.0063,0.2035,1.4200000000000002,,-1.0354,0.3827,0.2352,,,,,
bob,2,28685279,3402,0.0059,0.1906,1.44,,-1.023,0.3827,0.2351,,,,,
bob,2,28685279,3403,0.01,0.2255,1.66,,-1.0151,0.3827,0.2346,,,,,
bob,2,28685279,3404,0.0048,0.2139,1.2,,-1.0328,0.3827,0.234,,,,,
bob,2,28685279,3405,0.0044,0.1913,1.54,,-1.0204,0.3828,0.2339,,,,,
bob,2,28685279,3406,0.0164,0.2936,2.54,,-1.0295,0.3828,0.2341,,,,,
bob,2,28685279,3407,0.0164,0.3067,1.76,,-1.0233,0.3828,0.234,,,,,
bob,2,28685279,3408,0.0114,0.266,1.8800000000000001,,-1.019,0.3828,0.2344,,,,,
bob,2,28685279,3409,0.0119,0.2655,1.9,,-1.0164,0.3828,0.2346,,,,,
bob,2,28685279,3410,0.0103,0.2766,2.22,,-1.0257,0.3828,0.2348,,,,,
bob,2,28685279,3411,0.0053,0.2364,2.0,,-1.0104,0.3828,0.235,,,,,
bob,2,28685279,3412,0.0092,0.315,2.3,,-1.0249,0.3828,0.2347,,,,,
bob,2,28685279,3413,0.0104,0.2099,1.6199999999999999,,-1.0151,0.3828,0.2346,,,,,
bob,2,28685279,3414,0.0119,0.3371,2.32,,-0.9841,0.3827,0.2349,,,,,
bob,2,28685279,3415,0.0165,0.2189,1.68,,-1.0111,0.3827,0.2348,,,,,
bob,2,28685279,3416,0.0196,0.2779,1.7000000000000002,,-1.0014,0.3827,0.2347,,,,,
bob,2,28685279,3417,0.0109,0.3039,2.32,,-1.0026,0.3827,0.2348,,,,,
bob,2,28685279,3418,0.017,0.298,2.4,,-0.9965,0.3827,0.2352,,,,,
bob,2,28685279,3419,0.0139,0.2417,2.12,,-1.0085,0.3827,0.2352,,,,,
bob,2,28685279,3420,0.0145,0.2512,1.96,,-1.0085,0.3827,0.2352,,,,,
bob,2,28685279,3421,0.0147,0.2277,1.82,,-1.0052,0.3827,0.2353,,,,,
bob,2,28685279,3422,0.0087,0.2711,1.96,,-1.0079,0.3826,0.2353,,,,,
bob,2,28685279,3423,0.0142,0.2426,2.12,,-0.9636,0.3826,0.2353,,,,,
bob,2,28685279,3424,0.0054,0.2909,2.2399999999999998,,-0.9903,0.3826,0.2354,,,,,
bob,2,28685279,3425,0.013,0.2888,1.9,,-1.0148,0.3826,0.2356,,,,,
bob,2,28685279,3426,0.0078,0.3145,2.34,,-1.0063,0.3826,0.2359,,,,,
bob,2,28685279,3427,0.0047,0.238,2.2399999999999998,,-1.0166,0.3825,0.2359,,,,,
bob,2,28685279,3428,0.006,0.2921,2.04,,-1.0113,0.3825,0.2359,,,,,
bob,2,28685279,3429,0.0179,0.2941,2.6599999999999997,,-1.005,0.3825,0.236,,,,,
bob,2,28685279,3430,0.0178,0.2581,2.1,,-1.0149,0.3825,0.236,,,,,
bob,2,28685279,3431,0.0086,0.2344,1.76,,-1.014,0.3824,0.2359,,,,,
bob,2,28685279,3432,0.0088,0.2626,1.8399999999999999,,-1.0201,0.3824,0.236,,,,,
bob,2,28685279,3433,0.0123,0.2439,2.12,,-1.014,0.3824,0.2364,,,,,
bob,2,28685279,3434,0.0125,0.2765,1.9800000000000002,,-1.0184,0.3824,0.2364,,,,,
bob,2,28685279,3435,0.0351,0.2759,1.8800000000000001,,-1.0183,0.3823,0.2367,,,,,
bob,2,28685279,3436,0.0094,0.2331,1.9800000000000002,,-1.0142,0.3823,0.2368,,,,,
bob,2,28685279,3437,0.0102,0.1978,1.32,,-1.026,0.3823,0.2365,,,,,
bob,2,28685279,3438,0.0084,0.2465,1.58,,-1.0178,0.3822,0.2366,,,,,
bob,2,28685279,3439,0.0101,0.2363,1.8599999999999999,,-1.0206,0.3822,0.2367,,,,,
bob,2,28685279,3440,0.0104,0.2275,1.52,,-1.0244,0.3822,0.2365,,,,,
bob,2,28685279,3441,0.013,0.2012,1.48,,-1.0079,0.3822,0.2365,,,,,
bob,2,28685279,3442,0.0179,0.2147,1.9,,-1.0113,0.3821,0.2363,,,,,
bob,2,28685279,3443,0.0165,0.3084,2.36,,-1.0097,0.3821,0.2369,,,,,
bob,2,28685279,3444,0.0103,0.3184,2.5,,-1.0084,0.3821,0.2374,,,,,
bob,2,28685279,3445,0.0129,0.1943,1.5599999999999998,,-0.9612,0.382,0.2376,,,,,
bob,2,28685279,3446,0.0103,0.2303,1.94,,-1.0196,0.382,0.2378,,,,,
bob,2,28685279,3447,0.0196,0.1826,1.54,,-1.0061,0.382,0.2372,,,,,
bob,2,28685279,3448,0.0095,0.2133,1.4000000000000001,,-1.0137,0.3819,0.237,,,,,
bob,2,28685279,3449,0.0084,0.2442,2.12,,-1.0194,0.3819,0.2373,,,,,
bob,2,28685279,3450,0.0101,0.3177,2.32,,-1.0299,0.3819,0.2374,,,,,
bob,2,28685279,3451,0.021,0.2248,1.9,,-1.0229,0.3818,0.2372,,,,,
bob,2,28685279,3452,0.0098,0.1441,1.1199999999999999,,-1.0191,0.3818,0.2368,,,,,
bob,2,28685279,3453,0.0115,0.228,1.5599999999999998,,-1.012,0.3818,0.2365,,,,,
bob,2,28685279,3454,0.0121,0.3017,1.6199999999999999,,-1.0094,0.3818,0.2365,,,,,
bob,2,28685279,3455,0.0198,0.3322,2.04,,-1.0383,0.3818,0.237,,,,,
bob,2,28685279,3456,0.0115,0.2702,2.48,,-1.0164,0.3818,0.2379,,,,,
bob,2,28685279,3457,0.0119,0.3051,2.1,,-0.9877,0.3817,0.2386,,,,,
bob,2,28685279,3458,0.0094,0.2897,2.16,,-1.0065,0.3817,0.239,,,,,
bob,2,28685279,3459,0.0379,0.3293,2.62,,-1.0125,0.3816,0.2396,,,,,
bob,2,28685279,3460,0.0131,0.278,2.08,,-1.0155,0.3815,0.2396,,,,,
bob,2,28685279,3461,0.0328,0.2674,2.04,,-1.0283,0.3815,0.2393,,,,,
bob,2,28685279,3462,0.0028,0.3358,2.06,,-1.0115,0.3814,0.239,,,,,
bob,2,28685279,3463,0.0084,0.3059,2.46,,-1.0193,0.3814,0.2388,,,,,
bob,2,28685279,3464,0.0094,0.3387,2.46,,-1.0069,0.3813,0.2385,,,,,
bob,2,28685279,3465,0.0138,0.2352,1.7399999999999998,,-0.9908,0.3813,0.2384,,,,,
bob,2,28685279,3466,0.0146,0.2877,2.7199999999999998,,-1.0075,0.3813,0.2388,,,,,
bob,2,28685279,3467,0.0163,0.3342,2.6,,-0.9974,0.3812,0.2389,,,,,
bob,2,28685279,3468,0.0297,0.3236,2.44,,-0.967,0.3812,0.2394,,,,,
bob,2,28685279,3469,0.0072,0.2731,1.94,,-1.0153,0.3811,0.2396,,,,,
bob,2,28685279,3470,0.0137,0.2849,1.78,,-1.0148,0.3811,0.2396,,,,,
bob,2,28685279,3471,0.007,0.2307,1.6400000000000001,,-1.0154,0.3811,0.2393,,,,,
bob,2,28685279,3472,0.0094,0.2424,1.76,,-1.0163,0.381,0.2392,,,,,
bob,2,28685279,3473,0.0067,0.306,2.74,,-1.0211,0.381,0.2396,,,,,
bob,2,28685279,3474,0.0091,0.2059,1.46,,-1.0161,0.3809,0.2395,,,,,
bob,2,28685279,3475,0.0091,0.2695,2.2399999999999998,,-1.0136,0.3809,0.2398,,,,,
bob,2,28685279,3476,0.0094,0.3109,2.3800000000000003,,-1.021,0.3809,0.2397,,,,,
bob,2,28685279,3477,0.0085,0.2171,1.82,,-1.0106,0.3808,0.2397,,,,,
bob,2,28685279,3478,0.0054,0.2449,1.96,,-1.0224,0.3808,0.2395,,,,,
bob,2,28685279,3479,0.0088,0.2503,1.9800000000000002,,-1.0324,0.3808,0.2396,,,,,
bob,2,28685279,3480,0.0203,0.2754,2.42,,-1.0308,0.3807,0.2399,,,,,
bob,2,28685279,3481,0.0067,0.3634,2.3,,-1.0217,0.3807,0.2405,,,,,
bob,2,28685279,3482,0.0064,0.3413,2.4,,-1.0311,0.3806,0.241,,,,,
bob,2,28685279,3483,0.0098,0.2801,1.9,,-1.0278,0.3806,0.241,,,,,
bob,2,28685279,3484,0.0148,0.2991,2.08,,-1.026,0.3805,0.2414,,,,,
bob,2,28685279,3485,0.0181,0.2755,1.96,,-1.0017,0.3804,0.2414,,,,,
bob,2,28685279,3486,0.019,0.205,1.5599999999999998,,-1.0153,0.3804,0.2415,,,,,
bob,2,28685279,3487,0.0088,0.2554,1.94,,-1.0134,0.3803,0.2419,,,,,
bob,2,28685279,3488,0.0132,0.2344,1.7999999999999998,,-1.0242,0.3803,0.2417,,,,,
bob,2,28685279,3489,0.0266,0.2708,2.34,,-1.02,0.3802,0.2418,,,,,
bob,2,28685279,3490,0.008,0.208,1.78,,-1.0232,0.3801,0.242,,,,,
bob,2,28685279,3491,0.0094,0.2681,2.1,,-1.0137,0.3801,0.2427,,,,,
bob,2,28685279,3492,0.0203,0.2754,2.16,,-1.0129,0.38,0.2429,,,,,
bob,2,28685279,3493,0.0113,0.2161,1.82,,-1.0205,0.3799,0.2431,,,,,
bob,2,28685279,3494,0.0085,0.2673,2.0,,-1.0076,0.3798,0.243,,,,,
bob,2,28685279,3495,0.0202,0.2541,2.1399999999999997,,-1.0158,0.3798,0.2429,,,,,
bob,2,28685279,3496,0.0103,0.2687,1.9800000000000002,,-1.0056,0.3797,0.2432,,,,,
bob,2,28685279,3497,0.0139,0.2781,2.06,,-1.0249,0.3796,0.2434,,,,,
bob,2,28685279,3498,0.0144,0.2735,2.62,,-1.018,0.3796,0.2438,,,,,
bob,2,28685279,3499,0.0192,0.3346,2.5,,-1.0237,0.3795,0.244,,,,,
bob,2,28685279,3500,0.0107,0.2608,2.1999999999999997,,-1.0226,0.3794,0.2444,,,,,
bob,2,28685279,3501,0.0212,0.3368,1.6400000000000001,,-1.0233,0.3793,0.2447,,,,,
bob,2,28685279,3502,0.0149,0.302,2.22,,-1.025,0.3792,0.245,,,,,
bob,2,28685279,3503,0.024,0.3031,2.32,,-1.0171,0.3791,0.245,,,,,
bob,2,28685279,3504,0.0157,0.293,2.56,,-0.9992,0.379,0.2455,,,,,
bob,2,28685279,3505,0.0086,0.2103,1.9800000000000002,,-1.0091,0.379,0.2455,,,,,
bob,2,28685279,3506,0.0058,0.2629,2.36,,-1.0122,0.3789,0.2457,,,,,
bob,2,28685279,3507,0.0151,0.2528,1.94,,-1.0105,0.3788,0.2455,,,,,
bob,2,28685279,3508,0.0158,0.2911,2.08,,-1.0295,0.3787,0.2457,,,,,
bob,2,28685279,3509,0.009,0.2465,1.38,,-1.0227,0.3786,0.2453,,,,,
bob,2,28685279,3510,0.0109,0.2153,1.8800000000000001,,-1.0155,0.3786,0.2451,,,,,
bob,2,28685279,3511,0.0215,0.2732,1.72,,-1.019,0.3785,0.2442,,,,,
bob,2,28685279,3512,0.0138,0.2251,1.9,,-1.0171,0.3785,0.244,,,,,
bob,2,28685279,3513,0.0123,0.2521,1.8399999999999999,,-1.0274,0.3785,0.2436,,,,,
bob,2,28685279,3514,0.0119,0.2542,1.9,,-1.0181,0.3785,0.2431,,,,,
bob,2,28685279,3515,0.0138,0.2866,2.06,,-1.0133,0.3785,0.2431,,,,,
bob,2,28685279,3516,0.0209,0.3307,2.3,,-1.0267,0.3785,0.243,,,,,
bob,2,28685279,3517,0.0077,0.2439,1.82,,-1.0238,0.3785,0.2431,,,,,
bob,2,28685279,3518,0.0162,0.2274,1.54,,-1.0234,0.3785,0.2427,,,,,
bob,2,28685279,3519,0.0075,0.285,2.34,,-1.0159,0.3785,0.243,,,,,
bob,2,28685279,3520,0.0161,0.233,1.6400000000000001,,-0.986,0.3785,0.2432,,,,,
bob,2,28685279,3521,0.0283,0.2308,1.32,,-1.0178,0.3785,0.2428,,,,,
bob,2,28685279,3522,0.0077,0.3202,2.08,,-1.0195,0.3785,0.2432,,,,,
bob,2,28685279,3523,0.0136,0.2511,2.04,,-1.0181,0.3785,0.2433,,,,,
bob,2,28685279,3524,0.0066,0.277,2.5,,-1.0308,0.3785,0.2437,,,,,
bob,2,28685279,3525,0.0131,0.2605,2.02,,-1.0194,0.3784,0.2441,,,,,
bob,2,28685279,3526,0.0137,0.304,2.8400000000000003,,-1.024,0.3784,0.2445,,,,,
bob,2,28685279,3527,0.0173,0.2917,2.36,,-0.9888,0.3784,0.2447,,,,,
bob,2,28685279,3528,0.0084,0.236,1.68,,-1.0181,0.3783,0.2445,,,,,
bob,2,28685279,3529,0.0061,0.2255,1.92,,-1.0245,0.3783,0.2442,,,,,
bob,2,28685279,3530,0.0076,0.2612,1.9,,-1.0254,0.3783,0.2447,,,,,
bob,2,28685279,3531,0.0082,0.2535,1.5599999999999998,,-1.0185,0.3783,0.2443,,,,,
bob,2,28685279,3532,0.0138,0.269,2.16,,-1.0323,0.3782,0.2446,,,,,
bob,2,28685279,3533,0.0174,0.2778,2.3800000000000003,,-1.0116,0.3782,0.245,,,,,
bob,2,28685279,3534,0.0079,0.2312,2.02,,-1.0062,0.3782,0.2452,,,,,
bob,2,28685279,3535,0.0134,0.256,1.8599999999999999,,-1.0246,0.3781,0.2453,,,,,
bob,2,28685279,3536,0.0098,0.2545,1.7000000000000002,,-1.0059,0.3781,0.2455,,,,,
bob,2,28685279,3537,0.0122,0.1989,1.68,,-1.0083,0.378,0.2455,,,,,
bob,2,28685279,3538,0.0099,0.2695,2.08,,-1.013,0.378,0.2455,,,,,
bob,2,28685279,3539,0.0155,0.284,1.8800000000000001,,-1.0238,0.378,0.2454,,,,,
bob,2,28685279,3540,0.0166,0.2108,1.6,,-0.9961,0.3779,0.2455,,,,,
bob,2,28685279,3541,0.0178,0.2673,2.1999999999999997,,-1.0012,0.3779,0.2451,,,,,
bob,2,28685279,3542,0.0125,0.3369,2.4,,-1.0293,0.3779,0.2452,,,,,
bob,2,28685279,3543,0.0215,0.3072,2.3800000000000003,,-1.0189,0.3778,0.2453,,,,,
bob,2,28685279,3544,0.017,0.3361,2.52,,-1.0137,0.3778,0.2455,,,,,
bob,2,28685279,3545,0.0194,0.2863,2.1999999999999997,,-1.0257,0.3778,0.2457,,,,,
bob,2,28685279,3546,0.0121,0.3032,2.9000000000000004,,-1.0049,0.3777,0.2461,,,,,
bob,2,28685279,3547,0.016,0.2399,2.06,,-1.0081,0.3777,0.2464,,,,,
bob,2,28685279,3548,0.011,0.2561,1.8399999999999999,,-1.0211,0.3777,0.246,,,,,
bob,2,28685279,3549,0.0103,0.2447,1.7399999999999998,,-1.0158,0.3776,0.2457,,,,,
bob,2,28685279,3550,0.0101,0.1987,1.22,,-1.012,0.3776,0.2452,,,,,
bob,2,28685279,3551,0.0131,0.2709,1.66,,-0.9994,0.3776,0.2451,,,,,
bob,2,28685279,3552,0.0087,0.2265,1.66,,-1.0169,0.3776,0.2452,,,,,
bob,2,28685279,3553,0.0108,0.2748,2.1,,-1.0263,0.3776,0.2451,,,,,
bob,2,28685279,3554,0.0137,0.2846,2.04,,-1.0246,0.3776,0.2455,,,,,
bob,2,28685279,3555,0.0226,0.3136,2.48,,-1.0132,0.3775,0.246,,,,,
bob,2,28685279,3556,0.1112,0.2364,1.8599999999999999,,-0.9704,0.3775,0.246,,,,,
bob,2,28685279,3557,0.0413,0.2064,1.66,,-0.9497,0.3775,0.2456,,,,,
bob,2,28685279,3558,0.0389,0.2536,1.7000000000000002,,-1.0107,0.3775,0.2451,,,,,
bob,2,28685279,3559,0.0296,0.2079,1.6,,-1.0249,0.3775,0.2442,,,,,
bob,2,28685279,3560,0.0188,0.2617,1.7000000000000002,,-1.0179,0.3776,0.2436,,,,,
bob,2,28685279,3561,0.0206,0.2788,1.8399999999999999,,-1.0206,0.3776,0.2435,,,,,
bob,2,28685279,3562,0.0133,0.1964,1.44,,-1.0132,0.3776,0.2432,,,,,
bob,2,28685279,3563,0.0075,0.2427,1.72,,-1.0261,0.3777,0.2432,,,,,
bob,2,28685279,3564,0.0178,0.2533,2.4,,-1.0344,0.3777,0.2436,,,,,
bob,2,28685279,3565,0.016,0.1906,1.44,,-1.0187,0.3777,0.2434,,,,,
bob,2,28685279,3566,0.0175,0.1651,1.28,,-1.0281,0.3778,0.2432,,,,,
bob,2,28685279,3567,0.0178,0.2622,1.76,,-1.0036,0.3778,0.2432,,,,,
bob,2,28685279,3568,0.0088,0.2197,1.44,,-1.0212,0.3778,0.2429,,,,,
bob,2,28685279,3569,0.0221,0.2721,2.0,,-1.0242,0.3779,0.243,,,,,
bob,2,28685279,3570,0.0136,0.2408,2.0,,-1.0181,0.3779,0.2429,,,,,
bob,2,28685279,3571,0.0324,0.2571,1.48,,-1.0144,0.3779,0.2426,,,,,
bob,2,28685279,3572,0.0296,0.2798,2.02,,-1.0138,0.378,0.2425,,,,,
bob,2,28685279,3573,0.023,0.2638,2.2399999999999998,,-1.0106,0.378,0.2428,,,,,
bob,2,28685279,3574,0.019,0.2197,1.58,,-1.0267,0.378,0.243,,,,,
bob,2,28685279,3575,0.0289,0.2797,2.54,,-1.0233,0.3781,0.2433,,,,,
bob,2,28685279,3576,0.0279,0.2988,2.54,,-1.0077,0.3781,0.2434,,,,,
bob,2,28685279,3577,0.0267,0.3216,1.76,,-1.021,0.3781,0.2432,,,,,
bob,2,28685279,3578,0.0166,0.3207,2.16,,-1.0178,0.3781,0.2432,,,,,
bob,2,28685279,3579,0.1122,0.2993,2.34,,-1.024,0.3781,0.2436,,,,,
bob,2,28685279,3580,0.0062,0.294,2.54,,-1.0157,0.3781,0.2438,,,,,
bob,2,28685279,3581,0.0156,0.2647,1.66,,-1.02,0.3781,0.2435,,,,,
bob,2,28685279,3582,0.012,0.3048,2.36,,-1.0257,0.3781,0.2436,,,,,
bob,2,28685279,3583,0.0076,0.2958,2.1399999999999997,,-1.0207,0.3781,0.2438,,,,,
bob,2,28685279,3584,0.0089,0.2168,1.4000000000000001,,-1.0326,0.3781,0.2432,,,,,
bob,2,28685279,3585,0.0198,0.2394,1.8399999999999999,,-1.0247,0.3781,0.2429,,,,,
bob,2,28685279,3586,0.0063,0.1918,1.76,,-1.013,0.3782,0.2427,,,,,
bob,2,28685279,3587,0.0148,0.2946,2.06,,-1.0206,0.3782,0.243,,,,,
bob,2,28685279,3588,0.0199,0.3765,2.6,,-1.0215,0.3782,0.2435,,,,,
bob,2,28685279,3589,0.0181,0.2639,1.7399999999999998,,-1.032,0.3782,0.2432,,,,,
bob,2,28685279,3590,0.048,0.2557,1.6,,-1.0144,0.3782,0.2431,,,,,
bob,2,28685279,3591,0.0091,0.2458,2.02,,-1.0319,0.3782,0.2432,,,,,
bob,2,28685279,3592,0.0085,0.2156,1.9,,-1.0315,0.3782,0.2434,,,,,
bob,2,28685279,3593,0.0122,0.2241,1.46,,-1.0306,0.3782,0.243,,,,,
bob,2,28685279,3594,0.011,0.2439,1.54,,-1.027,0.3783,0.2428,,,,,
bob,2,28685279,3595,0.0066,0.2586,2.06,,-1.0284,0.3783,0.2426,,,,,
bob,2,28685279,3596,0.0107,0.238,1.7000000000000002,,-1.0353,0.3783,0.2423,,,,,
bob,2,28685279,3597,0.0071,0.2642,2.18,,-1.0292,0.3783,0.2424,,,,,
bob,2,28685279,3598,0.0132,0.2756,2.36,,-1.0323,0.3783,0.2429,,,,,
bob,2,28685279,3599,0.0117,0.2767,2.46,,-1.038,0.3783,0.2431,,,,,
bob,2,28685279,3600,0.0032,0.2967,2.1999999999999997,,-1.0224,0.3784,0.2432,,,,,
bob,2,28685279,3601,0.014,0.2621,2.2800000000000002,,-1.0236,0.3783,0.2437,,,,,
bob,2,28685279,3602,0.0094,0.2527,1.8399999999999999,,-1.0248,0.3783,0.244,,,,,
bob,2,28685279,3603,0.0103,0.3091,1.92,,-1.0307,0.3783,0.2441,,,,,
bob,2,28685279,3604,0.0112,0.3065,2.5,,-1.0231,0.3783,0.2449,,,,,
bob,2,28685279,3605,0.0244,0.2521,2.16,,-0.9776,0.3782,0.2453,,,,,
bob,2,28685279,3606,0.0142,0.221,1.8599999999999999,,-1.0121,0.3782,0.2449,,,,,
bob,2,28685279,3607,0.0257,0.2467,2.44,,-1.0267,0.3781,0.2453,,,,,
bob,2,28685279,3608,0.0115,0.2624,2.26,,-1.0244,0.3781,0.2455,,,,,
bob,2,28685279,3609,0.0116,0.3035,1.94,,-1.0228,0.3781,0.2455,,,,,
bob,2,28685279,3610,0.0076,0.2784,2.54,,-1.0268,0.378,0.2457,,,,,
bob,2,28685279,3611,0.0106,0.2269,1.6199999999999999,,-1.0431,0.378,0.2454,,,,,
bob,2,28685279,3612,0.0135,0.2612,2.22,,-1.0381,0.3779,0.2454,,,,,
bob,2,28685279,3613,0.0148,0.2643,1.8399999999999999,,-1.0256,0.3779,0.2455,,,,,
bob,2,28685279,3614,0.0102,0.2423,1.8800000000000001,,-1.0303,0.3779,0.2453,,,,,
bob,2,28685279,3615,0.0079,0.2149,1.66,,-1.0297,0.3779,0.2453,,,,,
bob,2,28685279,3616,0.0062,0.256,2.26,,-1.0297,0.3778,0.2455,,,,,
bob,2,28685279,3617,0.0151,0.217,1.52,,-1.0253,0.3778,0.2451,,,,,
bob,2,28685279,3618,0.0157,0.2264,1.82,,-1.0302,0.3778,0.2448,,,,,
bob,2,28685279,3619,0.017,0.2649,2.32,,-1.0185,0.3778,0.2449,,,,,
bob,2,28685279,3620,0.0074,0.2397,2.46,,-1.0189,0.3778,0.2452,,,,,
bob,2,28685279,3621,0.013,0.2655,1.92,,-1.0306,0.3777,0.2452,,,,,
bob,2,28685279,3622,0.0137,0.1901,1.58,,-1.0176,0.3777,0.245,,,,,
bob,2,28685279,3623,0.0292,0.306,2.6,,-1.0116,0.3777,0.2452,,,,,
bob,2,28685279,3624,0.0144,0.2248,1.4000000000000001,,-1.0018,0.3777,0.2447,,,,,
bob,2,28685279,3625,0.0243,0.2624,1.92,,-1.0124,0.3777,0.2447,,,,,
bob,2,28685279,3626,0.0132,0.2647,1.78,,-1.004,0.3777,0.2444,,,,,
bob,2,28685279,3627,0.0571,0.2567,2.08,,-1.0338,0.3777,0.2443,,,,,
bob,2,28685279,3628,0.0082,0.2351,1.6,,-1.0266,0.3777,0.244,,,,,
bob,2,28685279,3629,0.0127,0.2259,1.7399999999999998,,-1.0237,0.3778,0.2435,,,,,
bob,2,28685279,3630,0.0237,0.3183,2.8400000000000003,,-1.014,0.3778,0.2439,,,,,
bob,2,28685279,3631,0.0121,0.2834,2.4,,-1.0065,0.3778,0.2443,,,,,
bob,2,28685279,3632,0.0109,0.2512,1.72,,-1.0238,0.3778,0.2441,,,,,
bob,2,28685279,3633,0.0109,0.2455,2.16,,-1.0212,0.3778,0.2441,,,,,
bob,2,28685279,3634,0.0198,0.2667,1.94,,-1.0221,0.3778,0.2441,,,,,
bob,2,28685279,3635,0.008,0.2008,1.7399999999999998,,-1.0257,0.3778,0.244,,,,,
bob,2,28685279,3636,0.016,0.2809,2.6,,-1.0227,0.3778,0.2443,,,,,
bob,2,28685279,3637,0.0137,0.2702,1.92,,-1.0348,0.3778,0.2447,,,,,
bob,2,28685279,3638,0.0066,0.2445,2.06,,-1.0343,0.3778,0.2449,,,,,
bob,2,28685279,3639,0.0089,0.2651,2.42,,-1.0235,0.3778,0.2453,,,,,
bob,2,28685279,3640,0.0274,0.3099,1.8399999999999999,,-1.0184,0.3777,0.2454,,,,,
bob,2,28685279,3641,0.0202,0.3264,2.44,,-1.0164,0.3777,0.246,,,,,
bob,2,28685279,3642,0.0315,0.2372,1.66,,-1.0249,0.3777,0.2459,,,,,
bob,2,28685279,3643,0.0141,0.2174,1.4000000000000001,,-1.0194,0.3777,0.2453,,,,,
bob,2,28685279,3644,0.0176,0.2555,1.96,,-1.0296,0.3777,0.245,,,,,
bob,2,28685279,3645,0.0152,0.2923,1.8800000000000001,,-1.0261,0.3776,0.2451,,,,,
bob,2,28685279,3646,0.0066,0.2984,2.18,,-1.0316,0.3776,0.2452,,,,,
bob,2,28685279,3647,0.0106,0.2519,2.16,,-1.0337,0.3776,0.2456,,,,,
bob,2,28685279,3648,0.0174,0.2543,1.92,,-1.0245,0.3776,0.246,,,,,
bob,2,28685279,3649,0.0187,0.2199,1.9,,-1.0268,0.3776,0.2458,,,,,
bob,2,28685279,3650,0.0126,0.2434,1.76,,-1.0262,0.3775,0.2454,,,,,
bob,2,28685279,3651,0.0058,0.2638,1.9800000000000002,,-1.0316,0.3775,0.2454,,,,,
bob,2,28685279,3652,0.0129,0.3657,2.98,,-1.0259,0.3775,0.2465,,,,,
bob,2,28685279,3653,0.0061,0.2749,2.48,,-1.0275,0.3774,0.2472,,,,,
