pushes,success,goal_x,goal_y,goal_z,goal_yaw,final_x,final_y,final_z,err_pos,err_rot
3,False,0.029,0.591,0.02,5.042,-0.107,0.484,0.0,0.175,0.967
3,False,-0.06,0.698,0.02,0.897,-0.044,0.665,0.0,0.042,1.995
3,False,-0.208,0.601,0.02,2.121,0.0,0.5,0.0,0.232,1.02
3,False,-0.238,0.364,0.02,6.003,-0.002,0.537,0.0,0.294,2.326
3,False,0.005,0.421,0.02,3.621,-0.15,0.263,0.0,0.222,0.711
3,False,-0.218,0.354,0.02,5.617,0.013,0.507,-0.0,0.278,2.292
3,False,0.264,0.36,0.02,4.668,0.048,0.495,-0.0,0.255,2.124
3,False,-0.156,0.32,0.02,5.187,-0.0,0.474,0.0,0.22,1.849
3,False,-0.024,0.594,0.02,1.374,-0.081,0.537,0.0,0.083,2.17
3,False,-0.263,0.362,0.02,0.486,0.0,0.5,0.0,0.298,2.656
3,False,-0.09,0.59,0.02,0.716,-0.0,0.434,0.0,0.181,2.619
3,False,-0.364,0.581,0.02,2.313,0.007,0.541,0.0,0.373,1.144
3,False,-0.193,0.414,0.02,0.12,-0.084,0.659,0.0,0.269,2.171
3,False,0.167,0.618,0.02,0.025,-0.148,0.377,0.0,0.398,1.916
3,False,-0.343,0.429,0.02,1.001,0.07,0.613,0.0,0.452,2.834
3,False,0.011,0.653,0.02,0.311,0.162,0.476,0.0,0.233,2.04
3,False,0.179,0.337,0.02,3.34,0.014,0.414,0.0,0.183,0.75
3,False,0.214,0.495,0.02,4.902,-0.121,0.357,0.0,0.363,2.916
3,False,-0.308,0.606,0.02,2.005,-0.292,0.738,0.0,0.134,0.018
3,False,0.309,0.369,0.02,4.012,0.013,0.505,0.0,0.327,1.479
3,False,-0.169,0.406,0.02,1.119,0.008,0.505,-0.0,0.204,2.211
3,False,-0.31,0.503,0.02,2.28,0.055,0.503,0.0,0.366,1.528
3,False,0.023,0.478,0.02,0.805,-0.0,0.506,0.0,0.042,2.263
3,False,0.079,0.543,0.02,0.248,0.019,0.551,-0.0,0.064,0.446
3,False,-0.184,0.477,0.02,3.331,0.003,0.572,0.0,0.21,0.082
3,False,-0.198,0.583,0.02,6.196,0.058,0.401,0.0,0.314,2.755
3,False,-0.119,0.389,0.02,2.999,-0.035,0.354,0.0,0.094,0.998
3,False,-0.33,0.471,0.02,3.611,0.003,0.421,0.0,0.337,0.27
3,False,0.085,0.537,0.02,2.082,-0.0,0.5,-0.0,0.095,1.062
3,False,0.016,0.683,0.02,1.827,-0.0,0.5,-0.0,0.185,1.315
3,False,0.321,0.486,0.02,4.254,0.221,0.435,0.0,0.114,1.195
3,False,0.073,0.649,0.02,0.107,0.062,0.498,0.0,0.153,2.057
3,False,0.044,0.699,0.02,3.828,-0.009,0.519,0.0,0.189,0.085
3,False,-0.295,0.412,0.02,2.829,0.157,0.286,0.0,0.47,0.323
3,False,-0.335,0.355,0.02,4.212,0.015,0.382,0.0,0.352,2.928
3,False,-0.226,0.522,0.02,2.499,0.0,0.5,0.0,0.228,0.643
3,False,0.335,0.403,0.02,1.889,-0.005,0.442,0.0,0.342,1.231
3,False,0.347,0.559,0.02,1.84,0.142,0.451,0.0,0.233,0.162
3,False,-0.069,0.536,0.02,5.294,-0.0,0.5,-0.0,0.08,2.152
3,False,0.169,0.324,0.02,6.243,-0.068,0.355,0.0,0.24,2.195
3,False,0.129,0.396,0.02,3.282,0.094,0.426,0.0,0.05,0.558
3,False,-0.362,0.508,0.02,0.969,0.007,0.503,-0.0,0.369,2.161
3,False,0.306,0.424,0.02,2.799,0.001,0.494,0.0,0.313,0.263
3,False,0.025,0.509,0.02,6.141,0.046,0.596,-0.0,0.092,2.678
3,False,0.023,0.481,0.02,1.539,0.025,0.493,-0.0,0.023,2.042
3,False,0.139,0.367,0.02,5.669,-0.02,0.54,-0.0,0.236,2.543
3,False,-0.085,0.335,0.02,3.55,-0.026,0.398,0.0,0.088,0.252
3,False,-0.375,0.355,0.02,2.233,0.011,0.505,0.0,0.415,0.972
3,False,0.226,0.387,0.02,4.509,0.016,0.512,-0.0,0.245,1.611
3,False,-0.104,0.427,0.02,4.634,-0.04,0.447,0.0,0.07,1.241
3,False,-0.227,0.535,0.02,0.037,0.122,0.386,0.0,0.381,3.126
3,False,0.355,0.423,0.02,3.894,0.02,0.527,0.0,0.352,0.404
3,False,0.132,0.646,0.02,2.275,-0.037,0.343,0.0,0.347,2.742
3,False,0.392,0.333,0.02,4.744,-0.0,0.5,-0.0,0.426,1.602
3,False,0.258,0.57,0.02,5.236,0.013,0.502,0.0,0.255,2.127
3,False,-0.166,0.301,0.02,4.333,-0.0,0.5,-0.0,0.259,1.191
3,False,0.336,0.599,0.02,0.288,-0.192,0.645,-0.0,0.531,1.498
3,False,-0.079,0.518,0.02,0.133,-0.073,0.456,-0.0,0.065,1.82
3,False,0.105,0.591,0.02,1.881,-0.052,0.749,0.0,0.224,1.254
3,False,0.217,0.686,0.02,1.586,0.069,0.344,-0.0,0.372,1.668
3,False,-0.095,0.385,0.02,0.57,-0.065,0.544,0.0,0.163,3.014
3,False,0.356,0.554,0.02,0.862,0.095,0.552,0.0,0.261,1.918
3,False,-0.05,0.544,0.02,2.903,0.036,0.591,0.0,0.099,0.602
3,False,0.227,0.31,0.02,3.295,-0.003,0.496,0.0,0.297,0.1
3,False,0.04,0.665,0.02,0.29,-0.276,0.363,-0.0,0.437,2.42
3,False,-0.344,0.671,0.02,5.725,-0.008,0.446,0.0,0.405,3.041
3,False,0.094,0.394,0.02,4.222,0.0,0.5,0.0,0.143,1.08
3,False,-0.19,0.603,0.02,0.198,0.014,0.509,0.0,0.225,3.111
3,False,0.204,0.4,0.02,3.172,0.023,0.48,0.0,0.198,0.319
3,False,-0.109,0.351,0.02,2.608,-0.0,0.5,0.0,0.186,0.537
3,False,0.167,0.661,0.02,2.957,0.452,0.334,0.0,0.434,0.589
3,False,0.239,0.648,0.02,4.765,0.088,0.424,0.0,0.271,1.968
3,False,0.106,0.407,0.02,4.303,0.008,0.528,0.0,0.157,1.479
3,False,0.027,0.361,0.02,4.972,0.06,0.517,0.0,0.161,2.601
3,False,-0.093,0.495,0.02,5.292,-0.0,0.5,0.0,0.095,2.148
3,False,0.127,0.34,0.02,2.448,0.018,0.512,-0.0,0.204,0.353
3,False,-0.216,0.496,0.02,1.691,0.015,0.503,0.0,0.231,1.392
3,False,0.077,0.517,0.02,5.444,-0.308,0.385,0.0,0.408,3.053
3,False,-0.16,0.358,0.02,5.136,0.008,0.539,0.0,0.248,1.542
3,False,0.073,0.658,0.02,1.342,0.216,0.409,0.0,0.288,0.654
3,False,-0.076,0.643,0.02,6.121,-0.043,0.217,0.0,0.427,2.474
3,False,0.364,0.638,0.02,0.594,0.001,0.509,0.0,0.386,2.51
3,False,0.099,0.661,0.02,4.393,0.014,0.5,0.0,0.184,1.201
3,False,-0.028,0.374,0.02,5.751,0.027,0.392,-0.0,0.061,2.239
3,False,0.118,0.377,0.02,4.364,0.199,0.669,0.0,0.304,1.598
3,False,0.245,0.475,0.02,0.153,0.131,0.588,0.0,0.161,2.968
3,False,-0.24,0.633,0.02,1.952,-0.006,0.496,0.0,0.271,1.317
3,False,0.019,0.493,0.02,5.833,0.147,0.413,-0.0,0.151,2.722
3,False,-0.196,0.341,0.02,2.253,-0.0,0.5,0.0,0.253,0.891
3,False,-0.118,0.309,0.02,2.73,-0.049,0.401,0.0,0.117,2.417
3,False,-0.246,0.598,0.02,3.368,0.003,0.485,0.0,0.274,0.043
3,False,0.045,0.418,0.02,3.413,-0.062,0.451,0.0,0.114,1.202
3,False,-0.266,0.383,0.02,5.531,0.065,0.528,0.0,0.362,2.591
3,False,-0.002,0.318,0.02,3.996,0.082,0.612,0.0,0.306,1.737
3,False,0.027,0.335,0.02,3.41,-0.02,0.402,0.0,0.085,0.384
3,False,0.046,0.503,0.02,2.926,0.0,0.5,0.0,0.051,0.215
3,False,-0.065,0.436,0.02,4.039,-0.022,0.512,0.0,0.089,1.054
3,False,-0.139,0.548,0.02,3.785,-0.168,0.302,0.0,0.249,0.19
3,False,0.364,0.509,0.02,3.954,-0.008,0.333,0.0,0.412,2.323
3,False,-0.351,0.693,0.02,3.423,-0.022,0.58,0.0,0.349,0.964
3,False,0.372,0.319,0.02,4.267,-0.007,0.491,0.0,0.417,1.004
3,False,-0.278,0.694,0.02,1.064,0.001,0.5,-0.0,0.34,2.051
3,False,0.251,0.508,0.02,2.386,-0.0,0.5,-0.0,0.252,0.757
3,False,0.207,0.598,0.02,0.586,-0.0,0.5,-0.0,0.23,2.557
3,False,-0.029,0.5,0.02,3.727,-0.0,0.5,0.0,0.035,0.582
3,False,0.185,0.525,0.02,0.2,-0.032,0.523,0.0,0.217,2.811
3,False,0.396,0.532,0.02,3.271,0.008,0.647,0.0,0.406,0.748
3,False,-0.189,0.571,0.02,0.182,0.0,0.5,0.0,0.203,2.96
3,False,0.249,0.53,0.02,3.202,-0.086,0.417,0.203,0.398,1.923
3,False,0.063,0.691,0.02,0.774,0.111,0.388,0.0,0.307,1.173
3,False,-0.181,0.327,0.02,4.186,-0.168,0.344,-0.0,0.029,1.113
3,False,0.334,0.491,0.02,1.188,-0.007,0.557,0.0,0.348,0.831
3,False,-0.055,0.556,0.02,6.227,-0.0,0.5,-0.0,0.081,3.084
3,False,0.357,0.679,0.02,5.769,-0.008,0.503,0.0,0.406,2.383
3,False,0.07,0.348,0.02,1.041,0.011,0.483,0.0,0.149,0.489
3,False,-0.258,0.634,0.02,0.268,0.004,0.504,0.0,0.293,2.845
3,False,0.157,0.613,0.02,0.607,-0.0,0.5,0.0,0.194,2.538
3,False,-0.206,0.363,0.02,4.272,-0.0,0.5,-0.0,0.248,1.13
3,False,-0.222,0.673,0.02,5.66,-0.091,0.437,0.0,0.271,3.08
3,False,0.151,0.43,0.02,4.685,0.215,0.558,-0.0,0.145,1.397
3,False,0.399,0.31,0.02,2.091,0.049,0.407,-0.0,0.364,1.811
3,False,0.364,0.531,0.02,6.281,-0.341,0.236,0.0,0.764,2.958
3,False,-0.284,0.576,0.02,4.98,0.098,0.633,0.0,0.386,1.504
3,False,-0.058,0.596,0.02,1.152,-0.05,0.576,0.0,0.029,2.919
3,False,0.088,0.502,0.02,2.752,0.019,0.555,-0.0,0.09,1.234
3,False,-0.396,0.322,0.02,2.749,-0.0,0.5,-0.0,0.435,0.393
3,False,0.213,0.487,0.02,1.199,-0.008,0.776,-0.0,0.364,1.89
3,False,0.344,0.533,0.02,1.674,-0.266,0.652,0.0,0.621,1.862
3,False,-0.188,0.385,0.02,1.049,-0.084,0.434,0.0,0.117,0.632
3,False,-0.11,0.613,0.02,2.535,0.02,0.536,0.0,0.152,0.697
3,False,-0.16,0.512,0.02,1.098,-0.041,0.531,0.0,0.122,2.688
3,False,0.282,0.698,0.02,4.243,0.214,0.685,-0.0,0.072,2.337
3,False,-0.341,0.579,0.02,1.714,0.092,0.226,0.0,0.559,0.392
2,False,0.208,0.606,0.02,2.275,0.005,0.467,0.119,0.265,0.879
3,False,-0.32,0.498,0.02,2.339,-0.0,0.5,0.0,0.32,0.805
3,False,-0.263,0.642,0.02,2.304,-0.215,0.562,0.0,0.095,0.746
3,False,0.211,0.407,0.02,0.416,0.2,0.67,0.0,0.264,1.03
3,False,-0.01,0.527,0.02,1.707,-0.01,0.472,0.0,0.059,0.467
3,False,-0.074,0.55,0.02,0.732,0.049,0.422,0.0,0.179,1.929
3,False,-0.329,0.64,0.02,0.181,0.097,0.518,0.0,0.443,1.773
3,False,0.332,0.527,0.02,4.734,-0.005,0.416,0.0,0.355,0.277
3,False,0.113,0.659,0.02,0.683,-0.0,0.5,-0.0,0.196,2.459
3,False,-0.175,0.569,0.02,4.838,0.018,0.503,0.0,0.205,1.793
3,False,0.006,0.663,0.02,1.325,0.0,0.498,-0.0,0.166,1.764
3,False,-0.06,0.673,0.02,0.775,0.184,0.319,0.0,0.43,1.317
3,False,0.355,0.39,0.02,1.263,0.0,0.5,0.0,0.372,1.879
3,False,-0.142,0.458,0.02,4.205,0.003,0.496,0.0,0.151,0.918
3,False,-0.018,0.664,0.02,4.507,0.11,0.724,0.0,0.143,1.122
3,False,0.323,0.692,0.02,1.705,-0.285,0.519,0.0,0.633,0.452
3,False,-0.312,0.651,0.02,2.448,0.083,0.638,0.0,0.396,0.948
3,False,-0.324,0.56,0.02,0.52,-0.205,0.433,0.0,0.175,2.64
3,False,-0.152,0.419,0.02,2.897,0.13,0.804,0.0,0.478,0.821
3,False,0.087,0.474,0.02,3.386,-0.16,0.588,0.0,0.273,1.514
3,False,0.391,0.441,0.02,0.195,0.065,0.536,-0.0,0.339,2.583
3,False,-0.304,0.469,0.02,1.855,0.169,0.511,0.0,0.476,0.286
3,False,-0.394,0.397,0.02,3.515,-0.0,0.5,-0.0,0.407,0.373
3,False,0.139,0.437,0.02,1.155,-0.125,0.335,0.0,0.284,0.398
3,False,-0.262,0.585,0.02,4.891,-0.031,0.508,0.0,0.245,1.092
3,False,0.284,0.574,0.02,4.791,-0.084,0.408,0.0,0.405,2.086
3,False,-0.099,0.558,0.02,3.079,0.064,0.527,0.0,0.167,0.777
3,False,-0.068,0.533,0.02,0.636,0.011,0.567,0.0,0.089,2.835
3,False,-0.077,0.581,0.02,0.407,-0.0,0.5,0.0,0.113,2.737
3,False,0.29,0.508,0.02,6.022,0.045,0.461,0.0,0.25,2.744
3,False,0.001,0.371,0.02,6.115,-0.106,0.371,0.0,0.108,2.732
3,False,-0.02,0.562,0.02,2.879,0.022,0.521,0.0,0.063,0.189
3,False,0.071,0.681,0.02,3.732,0.183,0.542,0.0,0.18,1.167
3,False,-0.221,0.312,0.02,5.691,0.512,0.196,0.0,0.742,3.122
3,False,-0.042,0.557,0.02,5.634,-0.007,0.545,0.0,0.042,2.569
3,False,-0.172,0.392,0.02,4.565,0.0,0.5,0.0,0.204,1.423
3,False,0.022,0.438,0.02,4.9,0.252,0.588,0.0,0.275,1.57
3,False,0.294,0.577,0.02,6.124,0.063,0.471,0.0,0.255,1.956
3,False,0.371,0.344,0.02,4.465,0.004,0.51,-0.0,0.404,1.246
3,False,-0.214,0.559,0.02,5.558,0.273,0.593,0.0,0.488,2.68
3,False,-0.195,0.436,0.02,6.056,0.081,0.462,0.0,0.278,2.814
3,False,0.245,0.321,0.02,3.325,0.039,0.449,-0.0,0.244,0.437
3,False,-0.369,0.543,0.02,2.165,0.146,0.486,0.0,0.519,2.631
3,False,-0.003,0.541,0.02,4.609,-0.018,0.462,0.0,0.082,1.043
3,False,0.382,0.433,0.02,4.53,-0.01,0.492,-0.0,0.397,1.609
3,False,0.111,0.52,0.02,5.826,0.01,0.512,-0.0,0.103,2.764
3,False,-0.162,0.678,0.02,4.952,0.097,0.566,0.0,0.283,2.34
3,False,0.253,0.585,0.02,3.289,0.027,0.58,0.063,0.23,1.571
3,False,0.089,0.689,0.02,4.751,-0.169,0.349,0.0,0.428,2.836
3,False,0.03,0.464,0.02,2.554,0.005,0.522,0.0,0.066,0.28
3,False,0.268,0.351,0.02,5.795,0.141,0.551,0.0,0.238,1.437
3,False,0.135,0.505,0.02,3.571,0.117,0.472,0.0,0.042,1.582
3,False,0.245,0.546,0.02,0.868,0.01,0.512,-0.0,0.238,2.194
3,False,-0.3,0.648,0.02,4.852,0.016,0.501,0.0,0.35,1.774
3,False,-0.298,0.523,0.02,0.495,-0.0,0.5,-0.0,0.3,2.647
3,False,0.043,0.62,0.02,4.92,-0.013,0.585,0.0,0.069,0.975
3,False,-0.359,0.576,0.02,0.484,0.054,0.554,0.0,0.414,2.005
3,False,0.361,0.669,0.02,0.138,-0.275,0.57,0.0,0.644,3.011
3,False,-0.341,0.338,0.02,4.347,-0.006,0.438,-0.0,0.35,1.406
3,False,0.294,0.7,0.02,0.374,-0.001,0.516,0.0,0.348,2.835
3,False,-0.259,0.443,0.02,1.08,0.0,0.512,-0.0,0.269,2.154
3,False,-0.306,0.535,0.02,1.407,0.048,0.471,0.0,0.36,1.743
3,False,0.188,0.467,0.02,2.794,-0.055,0.432,0.0,0.246,0.725
3,False,-0.125,0.598,0.02,5.609,0.0,0.5,0.0,0.16,2.467
3,False,-0.056,0.592,0.02,4.063,0.02,0.398,0.0,0.209,0.104
3,False,0.388,0.61,0.02,5.744,0.009,0.507,0.0,0.393,2.748
3,False,0.035,0.402,0.02,3.122,0.147,0.472,-0.0,0.133,1.716
3,False,0.208,0.381,0.02,3.064,-0.279,0.433,0.0,0.49,0.822
3,False,0.071,0.659,0.02,2.827,0.02,0.422,0.0,0.242,2.402
3,False,-0.093,0.344,0.02,4.276,0.011,0.52,0.0,0.205,1.065
3,False,-0.268,0.311,0.02,4.202,-0.043,0.606,-0.0,0.371,1.422
3,False,-0.275,0.335,0.02,3.187,0.126,0.627,0.0,0.496,0.045
3,False,-0.232,0.536,0.02,6.167,0.03,0.28,0.0,0.366,2.133
3,False,-0.338,0.579,0.02,4.779,0.014,0.476,0.0,0.367,1.502
3,False,-0.144,0.384,0.02,0.439,-0.271,0.449,-0.0,0.144,1.448
3,False,0.276,0.682,0.02,0.106,0.002,0.432,-0.0,0.373,2.409
3,False,-0.049,0.306,0.02,0.722,-0.031,0.424,0.0,0.121,2.909
3,False,0.362,0.405,0.02,4.671,-0.022,0.503,0.0,0.397,1.43
3,False,0.365,0.642,0.02,1.903,-0.137,0.527,0.0,0.515,1.372
3,False,0.074,0.61,0.02,5.94,0.016,0.511,0.0,0.117,3.112
3,False,-0.033,0.593,0.02,2.509,-0.083,0.803,0.0,0.217,0.64
3,False,-0.163,0.301,0.02,4.159,-0.0,0.5,0.0,0.258,1.015
3,False,-0.158,0.372,0.02,4.264,-0.142,0.798,0.0,0.426,2.809
3,False,-0.069,0.43,0.02,3.219,0.002,0.505,0.0,0.106,0.385
3,False,0.034,0.464,0.02,0.981,-0.112,0.732,0.0,0.306,1.644
3,False,-0.366,0.512,0.02,3.507,0.0,0.5,-0.0,0.367,0.368
3,False,0.147,0.361,0.02,5.692,0.13,0.38,0.0,0.033,0.574
3,False,-0.271,0.527,0.02,0.311,0.011,0.419,-0.0,0.302,2.921
3,False,-0.144,0.541,0.02,5.103,0.052,0.675,0.0,0.238,1.303
3,False,0.354,0.361,0.02,1.292,-0.101,0.667,0.0,0.549,2.045
3,False,-0.373,0.491,0.02,3.943,-0.0,0.5,-0.0,0.373,0.8
3,False,-0.32,0.512,0.02,3.807,-0.0,0.5,-0.0,0.321,0.665
3,False,0.258,0.386,0.02,6.101,0.065,0.552,0.0,0.256,2.597
3,False,0.172,0.406,0.02,2.489,-0.0,0.5,-0.0,0.197,0.654
3,False,0.101,0.59,0.02,2.014,-0.008,0.483,0.0,0.154,1.038
3,False,0.187,0.453,0.02,0.935,0.252,0.547,0.0,0.116,2.29
3,False,0.389,0.507,0.02,2.774,-0.008,0.471,0.0,0.399,0.658
3,False,-0.104,0.431,0.02,5.773,0.009,0.77,0.0,0.358,3.082
3,False,0.148,0.615,0.02,5.111,-0.0,0.5,-0.0,0.189,1.969
3,False,-0.021,0.347,0.02,2.687,-0.0,0.5,-0.0,0.156,0.456
3,False,-0.352,0.598,0.02,0.628,0.166,0.321,0.0,0.588,1.916
3,False,-0.182,0.636,0.02,3.227,0.031,0.389,0.0,0.327,1.757
3,False,-0.313,0.595,0.02,5.259,-0.058,0.432,0.0,0.303,0.618
3,False,-0.164,0.687,0.02,2.517,0.001,0.498,0.0,0.252,0.566
3,False,-0.097,0.418,0.02,3.876,-0.0,0.5,-0.0,0.128,0.734
3,False,-0.066,0.593,0.02,3.527,-0.0,0.5,0.0,0.115,0.383
3,False,-0.115,0.336,0.02,2.483,0.047,0.666,0.0,0.368,1.208
3,False,0.347,0.647,0.02,2.724,0.094,0.433,0.0,0.333,1.586
3,False,0.137,0.391,0.02,1.507,0.253,0.621,0.0,0.258,1.188
3,False,0.35,0.597,0.02,5.737,-0.047,0.749,-0.0,0.425,1.642
3,False,-0.19,0.667,0.02,4.907,-0.0,0.5,-0.0,0.254,1.765
3,False,0.218,0.676,0.02,3.955,0.023,0.518,-0.0,0.252,0.736
3,False,-0.284,0.473,0.02,0.55,0.434,0.404,0.0,0.722,2.182
3,False,0.102,0.376,0.02,5.462,-0.0,0.501,0.0,0.163,2.351
3,False,-0.186,0.681,0.02,3.089,-0.0,0.5,-0.0,0.26,0.054
3,False,-0.375,0.417,0.02,3.11,-0.038,0.202,0.0,0.401,0.078
3,False,-0.087,0.628,0.02,6.119,0.051,0.479,0.0,0.204,2.64
3,False,0.352,0.432,0.02,3.565,-0.064,0.63,0.0,0.461,0.821
3,False,-0.235,0.621,0.02,3.943,0.041,0.552,0.0,0.285,0.02
3,False,0.085,0.448,0.02,5.848,0.053,0.626,0.0,0.183,2.258
3,False,0.066,0.482,0.02,3.266,-0.0,0.5,0.0,0.072,0.123
3,False,0.296,0.359,0.02,3.317,-0.12,0.568,0.0,0.466,0.373
3,False,-0.149,0.343,0.02,1.593,-0.0,0.5,-0.0,0.218,1.55
3,False,0.247,0.347,0.02,1.758,-0.002,0.5,0.0,0.293,1.349
3,False,-0.319,0.502,0.02,5.109,-0.0,0.5,-0.0,0.32,1.967
3,False,-0.349,0.366,0.02,2.19,0.145,0.456,0.0,0.503,0.649
3,False,0.241,0.549,0.02,3.526,0.013,0.502,0.0,0.233,0.455
3,False,-0.079,0.55,0.02,4.838,-0.012,0.475,0.0,0.103,1.495
2,False,-0.387,0.339,0.02,2.721,0.059,0.572,0.063,0.505,1.956
3,False,-0.335,0.503,0.02,5.561,-0.014,0.485,0.0,0.322,2.405
3,False,-0.083,0.44,0.02,2.207,-0.003,0.401,0.0,0.091,1.509
3,False,0.321,0.635,0.02,0.2,-0.0,0.5,-0.0,0.349,2.942
3,False,0.028,0.456,0.02,2.555,0.085,0.445,0.0,0.061,1.843
3,False,-0.173,0.398,0.02,0.184,0.107,0.403,0.0,0.281,2.622
3,False,0.054,0.326,0.02,6.165,0.142,0.591,0.0,0.279,2.45
3,False,0.225,0.427,0.02,1.227,-0.032,0.393,0.0,0.26,1.958
3,False,0.195,0.341,0.02,0.601,0.023,0.535,0.0,0.26,1.86
3,False,-0.02,0.575,0.02,3.743,0.088,0.364,0.0,0.238,2.408
3,False,0.217,0.59,0.02,5.474,0.0,0.595,0.0,0.218,1.994
3,False,-0.256,0.474,0.02,5.488,0.0,0.5,0.0,0.258,2.347
3,False,-0.388,0.522,0.02,2.608,0.003,0.502,-0.0,0.392,0.418
3,False,0.312,0.639,0.02,0.019,-0.0,0.5,-0.0,0.342,3.124
3,False,0.332,0.496,0.02,0.132,0.031,0.576,0.0,0.313,3.045
3,False,-0.056,0.501,0.02,6.062,0.005,0.503,0.0,0.063,3.131
3,False,-0.194,0.63,0.02,2.903,-0.0,0.5,0.0,0.234,0.241
3,False,0.056,0.412,0.02,0.535,0.013,0.502,0.0,0.102,2.293
3,False,-0.234,0.544,0.02,5.172,0.142,0.357,-0.0,0.42,3.052
3,False,0.166,0.458,0.02,4.382,-0.0,0.5,-0.0,0.173,1.238
3,False,0.398,0.499,0.02,2.362,-0.033,0.6,0.0,0.444,0.777
3,False,0.165,0.588,0.02,1.16,0.139,0.485,0.0,0.108,2.469
3,False,-0.264,0.416,0.02,2.348,0.101,0.545,0.0,0.387,0.496
3,False,0.287,0.389,0.02,3.218,0.161,0.44,0.0,0.138,0.417
3,False,-0.276,0.31,0.02,4.796,-0.254,0.41,0.0,0.104,1.986
3,False,0.302,0.567,0.02,3.294,0.044,0.388,-0.0,0.314,0.824
3,False,-0.209,0.546,0.02,6.227,-0.026,0.536,0.0,0.184,2.63
3,False,-0.219,0.562,0.02,5.652,-0.301,0.24,-0.0,0.333,2.58
3,False,-0.142,0.327,0.02,2.686,-0.035,0.663,-0.0,0.354,1.999
3,False,0.0,0.653,0.02,4.742,0.029,0.517,-0.0,0.139,2.072
3,False,0.18,0.437,0.02,1.433,0.067,0.617,0.0,0.213,0.231
3,False,0.101,0.533,0.02,5.211,0.0,0.5,0.0,0.109,2.069
3,False,-0.09,0.49,0.02,2.526,-0.192,0.551,0.0,0.121,0.432
3,False,-0.352,0.582,0.02,4.094,-0.225,0.204,-0.0,0.4,0.691
3,False,-0.152,0.392,0.02,1.371,0.064,0.701,-0.0,0.377,0.285
3,False,-0.353,0.641,0.02,6.222,-0.0,0.5,-0.0,0.38,3.08
3,False,-0.375,0.442,0.02,5.159,0.018,0.535,0.0,0.404,1.88
3,False,0.365,0.544,0.02,0.827,-0.016,0.538,-0.0,0.381,2.092
3,False,0.063,0.514,0.02,1.514,0.37,0.397,0.0,0.329,2.67
3,False,0.075,0.643,0.02,5.379,0.006,0.502,0.0,0.159,2.239
3,False,-0.304,0.531,0.02,2.019,-0.0,0.5,-0.0,0.307,1.124
3,False,0.082,0.342,0.02,0.074,-0.004,0.432,0.0,0.126,2.281
3,False,0.125,0.395,0.02,4.761,0.045,0.576,0.0,0.199,1.505
3,False,0.348,0.372,0.02,2.632,-0.038,0.359,0.0,0.387,0.354
3,False,-0.092,0.498,0.02,4.116,0.022,0.53,0.0,0.12,1.343
3,False,-0.369,0.48,0.02,0.143,-0.027,0.495,0.0,0.342,2.673
3,False,0.226,0.495,0.02,4.175,0.1,0.394,0.0,0.163,0.82
3,False,0.198,0.578,0.02,5.356,0.01,0.612,0.0,0.191,1.496
3,False,0.22,0.655,0.02,2.661,-0.048,0.448,0.0,0.339,1.585
3,False,-0.384,0.52,0.02,1.843,-0.05,0.592,0.0,0.343,0.946
3,False,-0.044,0.539,0.02,4.032,0.017,0.511,0.0,0.07,1.222
3,False,0.087,0.633,0.02,4.167,0.322,0.307,0.0,0.402,2.091
3,False,-0.05,0.651,0.02,2.835,0.006,0.504,0.0,0.158,0.481
3,False,0.307,0.479,0.02,2.649,-0.0,0.461,-0.0,0.308,2.279
3,False,0.396,0.385,0.02,4.325,0.085,0.601,0.0,0.379,2.03
3,False,-0.19,0.328,0.02,2.706,-0.052,0.566,0.0,0.276,1.503
3,False,0.267,0.307,0.02,2.151,-0.0,0.5,-0.0,0.33,0.991
3,False,0.284,0.637,0.02,2.756,-0.0,0.5,0.0,0.316,0.387
3,False,-0.341,0.383,0.02,3.285,0.004,0.447,0.0,0.352,0.778
3,False,0.275,0.454,0.02,6.147,0.214,0.584,0.0,0.145,2.293
3,False,0.217,0.304,0.02,0.174,-0.0,0.5,-0.0,0.293,2.969
3,False,0.117,0.341,0.02,0.552,0.239,0.296,0.0,0.131,2.733
3,False,0.142,0.669,0.02,3.063,0.018,0.502,0.0,0.209,0.214
3,False,-0.041,0.392,0.02,2.744,-0.143,0.252,0.0,0.174,0.367
3,False,-0.189,0.47,0.02,5.599,-0.0,0.5,-0.0,0.192,2.457
3,False,0.01,0.504,0.02,4.183,-0.079,0.473,0.0,0.096,1.305
3,False,0.023,0.403,0.02,5.152,0.065,0.6,0.0,0.203,2.212
3,False,-0.346,0.4,0.02,4.831,-0.0,0.5,-0.0,0.36,1.689
3,False,0.032,0.342,0.02,2.582,-0.0,0.5,-0.0,0.162,0.561
3,False,0.352,0.387,0.02,4.387,0.011,0.542,0.0,0.376,1.846
3,False,-0.264,0.407,0.02,5.304,-0.0,0.5,-0.0,0.281,2.16
3,False,0.117,0.685,0.02,4.25,0.122,0.323,0.0,0.362,0.517
3,False,0.31,0.411,0.02,4.135,-0.103,0.531,0.0,0.431,1.225
3,False,-0.24,0.409,0.02,2.513,-0.048,0.61,-0.0,0.278,1.971
3,False,-0.32,0.679,0.02,1.758,-0.006,0.534,0.0,0.346,0.991
3,False,-0.239,0.325,0.02,0.467,0.0,0.498,-0.0,0.296,2.622
3,False,0.077,0.364,0.02,3.242,-0.005,0.533,-0.0,0.188,0.436
